PUNISHER,BEGINNER,3,23,22,9,22,0,BASIC,6,37,30,21,58,0,DIFFICULT,11,64,52,23,35,22,EXPERT,14,87,75,25,33,75
Remain,BEGINNER,5,23,26,5,13,0,BASIC,9,32,32,14,9,0,DIFFICULT,12,54,72,23,9,40,EXPERT,15,80,115,27,9,104
Romancing Layer,BEGINNER,2,25,25,0,0,0,BASIC,6,36,31,23,46,1,DIFFICULT,11,58,50,10,26,20,EXPERT,14,92,75,18,24,101
SABER WING (satellite silhouette remix),BEGINNER,2,16,17,1,9,0,BASIC,4,25,22,3,28,0,DIFFICULT,9,47,40,3,42,20,EXPERT,12,69,68,5,27,77,CHALLENGE,15,95,91,36,16,105
Sakura Mirage,BEGINNER,4,20,23,3,27,0,BASIC,7,46,46,14,34,3,DIFFICULT,11,62,62,34,40,23,EXPERT,14,81,93,52,40,46
Samurai Shogun vs. Master Ninja,BEGINNER,3,22,32,3,16,0,BASIC,7,39,32,0,19,0,DIFFICULT,12,64,64,18,19,6,EXPERT,14,112,86,60,17,36
Sand Blow,BEGINNER,3,24,27,0,27,0,BASIC,7,42,54,16,26,4,DIFFICULT,12,71,54,29,18,40,EXPERT,15,95,88,49,29,103
Scarlet Moon,BEGINNER,2,15,15,1,22,0,BASIC,5,31,30,3,17,0,DIFFICULT,9,47,44,5,16,5,EXPERT,12,73,60,27,9,30
second spring storm,BEGINNER,2,21,16,1,0,0,BASIC,6,34,27,12,25,1,DIFFICULT,9,54,43,32,59,19,EXPERT,14,80,70,87,15,100
SPECIAL SUMMER CAMPAIGN!,BEGINNER,2,19,20,3,0,0,BASIC,7,39,41,60,15,0,DIFFICULT,11,60,56,50,20,20,EXPERT,15,99,98,41,31,100
Squeeze,BEGINNER,4,25,25,1,10,1,BASIC,6,36,25,23,69,4,DIFFICULT,9,51,43,30,51,23,EXPERT,15,90,81,25,34,107
Starlight Fantasia,BEGINNER,3,22,24,9,20,0,BASIC,7,41,37,12,78,4,DIFFICULT,11,60,55,12,60,30,EXPERT,14,81,98,30,60,101
Starlight Fantasia (Endorphins Mix),BEGINNER,3,25,24,9,25,0,BASIC,8,43,42,21,73,7,DIFFICULT,12,66,66,16,41,51,EXPERT,15,107,116,38,34,113
starmine,BEGINNER,3,23,22,3,0,0,BASIC,7,40,30,10,22,0,DIFFICULT,11,62,60,38,27,22,EXPERT,15,92,90,63,28,72
Stella Sinistra,BEGINNER,4,26,28,1,19,0,BASIC,8,36,28,43,36,0,DIFFICULT,12,57,58,65,52,41,EXPERT,15,75,87,60,59,101
Strobe♡Girl,BEGINNER,3,25,23,5,0,0,BASIC,7,46,39,12,23,1,DIFFICULT,10,56,55,50,32,12,EXPERT,14,83,94,65,53,47
Struggle,BEGINNER,4,29,22,0,0,0,BASIC,6,48,30,9,9,0,DIFFICULT,10,60,52,12,9,9,EXPERT,13,87,60,34,23,37
Summer fantasy (Darwin remix),BEGINNER,2,18,22,1,0,0,BASIC,7,39,37,20,29,0,DIFFICULT,10,54,44,63,31,8,EXPERT,13,72,59,69,32,22,CHALLENGE,11,60,59,142,26,27
SUPER HERO,BEGINNER,4,24,30,16,4,0,BASIC,6,31,30,20,9,0,DIFFICULT,9,53,52,45,7,10,EXPERT,12,69,60,56,8,24
Thank You Merry Christmas,BEGINNER,3,18,18,3,17,0,BASIC,5,30,27,5,44,0,DIFFICULT,9,45,45,25,64,1,EXPERT,12,67,73,27,60,26
The Lonely Streets,BEGINNER,2,11,14,3,0,0,BASIC,4,19,19,14,0,0,DIFFICULT,7,36,38,29,10,11,EXPERT,10,50,47,56,10,37,CHALLENGE,12,62,67,41,43,72
Truare!,BEGINNER,3,30,30,3,6,0,BASIC,8,48,30,41,9,0,DIFFICULT,11,73,68,41,9,63,EXPERT,16,103,91,52,9,105
True Blue,BEGINNER,3,21,27,10,8,0,BASIC,7,37,40,21,97,1,DIFFICULT,11,63,54,23,44,24,EXPERT,16,101,104,29,41,104
TSUBASA,BEGINNER,2,23,25,0,4,0,BASIC,6,31,25,3,12,0,DIFFICULT,10,51,50,20,28,12,EXPERT,13,76,69,18,18,60
VEGA,BEGINNER,3,21,23,3,5,0,BASIC,7,49,39,14,24,1,DIFFICULT,11,75,63,25,30,24,EXPERT,14,100,95,54,36,80
8000000,BEGINNER,4,18,23,0,0,0,BASIC,7,35,31,16,6,0,DIFFICULT,10,57,62,47,5,7,EXPERT,14,87,93,10,5,91
IX,BEGINNER,5,36,41,3,27,0,BASIC,11,58,62,23,37,7,DIFFICULT,14,86,102,21,46,54,EXPERT,17,147,134,32,30,111,CHALLENGE,18,147,139,67,48,117
愛言葉,BEGINNER,3,21,22,7,26,0,BASIC,5,34,22,18,26,0,DIFFICULT,7,43,34,23,26,7,EXPERT,11,63,45,21,25,28
天ノ弱,BEGINNER,3,20,25,0,0,0,BASIC,6,36,33,3,12,0,DIFFICULT,10,56,50,25,6,7,EXPERT,13,80,67,41,4,24
ありふれたせかいせいふく,BEGINNER,3,26,25,3,16,0,BASIC,7,40,37,34,24,5,DIFFICULT,10,58,50,30,34,20,EXPERT,14,87,75,34,25,95
いーあるふぁんくらぶ,BEGINNER,1,14,18,1,11,0,BASIC,4,26,24,5,17,0,DIFFICULT,8,45,42,27,49,6,EXPERT,12,67,66,10,45,32
イーディーエム・ジャンパーズ,BEGINNER,3,12,11,1,20,0,BASIC,5,25,22,18,61,0,DIFFICULT,8,44,44,23,51,9,EXPERT,12,59,50,23,67,44
色は匂へど散りぬるを,BEGINNER,3,18,22,0,40,0,BASIC,5,32,22,5,16,0,DIFFICULT,8,44,34,30,20,0,EXPERT,11,53,57,12,66,20
エイリアンエイリアン,BEGINNER,2,22,19,0,18,0,BASIC,5,33,25,1,20,0,DIFFICULT,9,57,44,1,39,15,EXPERT,12,78,76,32,36,40
エキサイティング!!も・ちゃ・ちゃ☆,BEGINNER,4,25,31,12,31,0,BASIC,8,41,31,21,30,4,DIFFICULT,11,54,54,40,15,22,EXPERT,13,71,62,50,13,43
おねがいダーリン,BEGINNER,1,11,14,1,12,0,BASIC,3,21,22,5,13,0,DIFFICULT,8,51,52,0,31,7,EXPERT,11,73,59,10,30,28
朧,BEGINNER,3,17,18,0,0,0,BASIC,6,32,24,3,68,0,DIFFICULT,8,45,43,25,80,7,EXPERT,11,61,49,29,53,20,CHALLENGE,13,73,74,27,50,69
朧 (dj TAKA Remix),BEGINNER,3,20,18,3,28,0,BASIC,5,29,24,16,39,0,DIFFICULT,8,45,43,32,32,5,EXPERT,12,67,55,25,31,37
きゅん×きゅんばっきゅん☆LOVE,BEGINNER,3,21,20,0,3,0,BASIC,5,31,27,0,5,0,DIFFICULT,8,60,48,1,11,16,EXPERT,11,73,55,25,19,26
倉野川音頭,BEGINNER,2,20,18,0,12,0,BASIC,5,27,18,29,39,0,DIFFICULT,7,35,28,40,7,12,EXPERT,11,54,37,36,2,38
黒髪乱れし修羅となりて～凛 edition～,BEGINNER,3,18,18,0,18,0,BASIC,6,34,25,0,49,0,DIFFICULT,10,60,43,14,13,17,EXPERT,14,91,68,5,11,89
君氏危うくも近うよれ,BEGINNER,3,23,27,0,2,0,BASIC,6,34,27,10,3,0,DIFFICULT,10,59,47,20,16,19,EXPERT,12,79,54,27,9,35
恋時雨,BEGINNER,3,16,15,3,28,0,BASIC,7,34,30,9,57,0,DIFFICULT,9,53,46,29,32,7,EXPERT,12,76,61,29,28,28
恋する☆宇宙戦争っ!!,BEGINNER,4,25,25,0,35,0,BASIC,7,50,33,12,33,0,DIFFICULT,12,78,66,49,41,25,EXPERT,14,106,75,27,39,46,CHALLENGE,17,132,116,65,40,101
恋のパズルマジック,BEGINNER,3,22,23,1,9,0,BASIC,6,29,23,16,43,0,DIFFICULT,9,45,34,18,9,9,EXPERT,11,59,46,32,7,28
この青空の下で,BEGINNER,3,20,20,1,0,0,BASIC,6,35,27,3,31,0,DIFFICULT,9,56,48,1,12,10,EXPERT,11,72,55,14,7,26
さよならトリップ ～夏陽 EDM edition～,BEGINNER,3,18,16,0,41,0,BASIC,4,23,22,7,70,0,DIFFICULT,9,43,39,25,89,9,EXPERT,12,58,44,18,69,28
幸せになれる隠しコマンドがあるらしい,BEGINNER,2,20,17,0,8,0,BASIC,6,38,23,7,11,0,DIFFICULT,10,49,47,54,13,9,EXPERT,13,76,70,40,14,71
しゃかりきリレーション,BEGINNER,3,18,20,3,0,0,BASIC,6,31,27,5,24,0,DIFFICULT,9,55,48,14,45,14,EXPERT,11,67,55,30,37,28
十二星座の聖域,BEGINNER,3,18,16,0,41,0,BASIC,6,36,27,0,83,0,DIFFICULT,10,59,47,9,47,19,EXPERT,13,81,75,34,35,48
シュレーディンガーの猫,BEGINNER,6,29,31,7,15,0,BASIC,9,48,46,25,32,9,DIFFICULT,12,75,62,76,14,32,EXPERT,15,114,93,40,12,101,CHALLENGE,18,181,112,45,5,115
春風ブローインウィンド,BEGINNER,2,23,25,1,0,0,BASIC,6,38,31,9,34,1,DIFFICULT,10,57,62,21,55,19,EXPERT,15,97,115,21,34,105
すろぉもぉしょん,BEGINNER,3,21,20,5,14,0,BASIC,5,36,26,7,30,0,DIFFICULT,9,50,40,20,52,11,EXPERT,12,61,53,54,28,21
星座が恋した瞬間を。,BEGINNER,2,17,15,0,0,0,BASIC,7,44,46,5,7,1,DIFFICULT,9,56,61,23,12,9,EXPERT,12,76,61,32,16,25
千年ノ理,BEGINNER,3,19,19,5,33,0,BASIC,6,31,25,10,39,0,DIFFICULT,9,48,38,29,34,7,EXPERT,12,63,51,61,26,25
宇宙(ソラ)への片道切符,BEGINNER,3,17,13,0,7,0,BASIC,7,33,27,1,29,0,DIFFICULT,10,49,48,16,64,8,EXPERT,13,67,61,21,62,32
闘え！ダダンダーンV,BEGINNER,3,18,14,1,0,0,BASIC,6,35,29,1,62,0,DIFFICULT,9,52,58,3,77,13,EXPERT,13,72,73,18,49,35
打打打打打打打打打打,BEGINNER,2,16,19,0,0,0,BASIC,5,32,26,10,17,0,DIFFICULT,11,65,65,5,26,56,EXPERT,13,85,78,9,26,101,CHALLENGE,16,131,91,34,15,109
チルノのパーフェクトさんすう教室,BEGINNER,3,17,21,9,59,0,BASIC,6,33,29,10,53,0,DIFFICULT,10,49,43,36,63,10,EXPERT,13,65,58,38,35,27,CHALLENGE,15,96,108,38,16,94
チルノのパーフェクトさんすう教室(EDM REMIX),BEGINNER,1,9,11,1,0,0,BASIC,4,21,22,9,5,0,DIFFICULT,10,46,44,27,27,18,EXPERT,13,79,72,16,12,101
ナイト・オブ・ナイツ,BEGINNER,1,13,14,0,0,0,BASIC,7,36,29,9,0,0,DIFFICULT,11,69,59,34,5,18,EXPERT,15,109,89,36,12,100,CHALLENGE,16,144,109,38,12,106
脳漿炸裂ガール,BEGINNER,3,23,25,5,16,0,BASIC,6,36,25,10,32,0,DIFFICULT,10,54,45,10,37,11,EXPERT,12,69,58,10,42,27,CHALLENGE,14,88,83,27,24,100
初音ミクの消失,BEGINNER,3,13,20,0,10,0,BASIC,8,42,40,10,19,0,DIFFICULT,10,56,40,27,21,0,EXPERT,13,76,80,23,17,14,CHALLENGE,15,108,80,32,21,40
ハッピーシンセサイザ,BEGINNER,2,19,15,1,12,0,BASIC,5,26,21,1,12,0,DIFFICULT,9,47,37,30,22,12,EXPERT,13,72,63,21,15,99
ハピ恋☆らぶりぃタイム!!,BEGINNER,2,19,23,1,7,0,BASIC,5,29,23,3,35,0,DIFFICULT,8,46,40,16,47,9,EXPERT,11,65,46,12,39,27
ハルイチバン,BEGINNER,4,19,22,5,39,0,BASIC,6,28,30,23,54,0,DIFFICULT,7,39,30,18,59,0,EXPERT,11,62,60,12,80,13
*ハロー、プラネット。,BEGINNER,3,18,25,1,25,0,BASIC,7,34,31,3,59,1,DIFFICULT,9,52,43,9,66,12,EXPERT,13,74,68,20,76,51
向日葵サンセット,BEGINNER,3,18,22,16,27,0,BASIC,5,24,22,16,64,0,DIFFICULT,10,45,50,30,50,28,EXPERT,13,64,67,40,35,74
風鈴花火,BEGINNER,2,14,18,0,0,0,BASIC,5,32,25,3,17,0,DIFFICULT,8,43,43,7,27,6,EXPERT,10,57,50,16,37,16
無頼ック自己ライザー,BEGINNER,1,13,12,5,0,0,BASIC,4,27,25,29,25,0,DIFFICULT,8,50,43,80,19,7,EXPERT,13,80,62,63,19,54,CHALLENGE,15,95,100,94,19,102
プレインエイジア -PHQ remix-,BEGINNER,5,30,30,7,25,0,BASIC,7,45,30,29,16,0,DIFFICULT,10,64,60,58,26,18,EXPERT,13,85,75,70,17,43
ベィスドロップ・フリークス,BEGINNER,3,23,22,5,14,0,BASIC,7,35,29,25,37,0,DIFFICULT,10,54,52,43,10,13,EXPERT,13,78,67,32,21,43
放課後ストライド,BEGINNER,3,14,18,1,51,0,BASIC,5,29,18,3,19,0,DIFFICULT,10,66,65,1,33,10,EXPERT,15,104,75,12,36,44
魔法のたまご ～心菜 ELECTRO POP edition～,BEGINNER,3,19,23,0,0,0,BASIC,4,23,23,5,0,0,DIFFICULT,8,45,47,3,8,15,EXPERT,11,66,53,9,4,50
魔理沙は大変なものを盗んでいきました,BEGINNER,3,23,28,0,0,0,BASIC,6,39,28,0,6,0,DIFFICULT,9,58,42,5,11,15,EXPERT,12,84,56,7,0,35
妄想税,BEGINNER,2,18,16,1,33,0,BASIC,5,32,22,3,16,0,DIFFICULT,9,50,39,9,19,15,EXPERT,11,59,50,56,22,38
ようこそジャパリパークへ,BEGINNER,3,23,21,1,21,0,BASIC,6,35,28,1,13,0,DIFFICULT,10,61,49,29,32,15,EXPERT,14,92,85,30,16,76,CHALLENGE,12,72,56,43,6,30
輪廻転生,BEGINNER,3,17,32,1,13,0,BASIC,7,36,32,16,32,0,DIFFICULT,11,62,57,16,37,17,EXPERT,13,84,73,12,32,41,CHALLENGE,16,118,107,29,55,101
ルミナスデイズ,BEGINNER,2,18,17,0,0,0,BASIC,5,26,23,0,44,0,DIFFICULT,8,46,35,7,51,8,EXPERT,12,60,52,40,28,23
恋愛観測,BEGINNER,3,22,31,0,17,0,BASIC,7,45,31,14,18,0,DIFFICULT,10,58,62,40,33,13,EXPERT,12,74,62,60,28,29
ロールプレイングゲーム,BEGINNER,2,20,20,0,19,0,BASIC,5,33,27,0,19,0,DIFFICULT,10,61,47,23,38,14,EXPERT,14,92,87,21,13,74
六兆年と一夜物語,BEGINNER,4,14,15,3,0,0,BASIC,5,30,30,7,16,0,DIFFICULT,9,57,54,25,9,11,EXPERT,12,75,61,20,17,26,CHALLENGE,16,118,104,41,38,102
炉心融解,BEGINNER,2,16,20,3,30,0,BASIC,6,33,27,20,48,0,DIFFICULT,10,51,41,38,45,13,EXPERT,12,73,55,29,20,31
ロストワンの号哭,BEGINNER,3,22,20,1,0,0,BASIC,6,40,27,10,0,0,DIFFICULT,10,57,47,9,0,10,EXPERT,12,79,60,9,0,34,CHALLENGE,15,106,87,21,45,102
ロンロンへ ライライライ!,BEGINNER,3,23,25,0,18,0,BASIC,6,34,32,10,26,1,DIFFICULT,10,51,45,40,38,13,EXPERT,12,64,58,38,30,39
ACE FOR ACES,BEGINNER,4,18,25,3,22,0,BASIC,7,48,33,14,42,0,DIFFICULT,13,76,80,27,31,79,EXPERT,15,113,159,36,19,106,CHALLENGE,18,172,260,80,28,175
ALGORITHM,BEGINNER,5,28,21,7,11,0,BASIC,7,36,32,54,20,3,DIFFICULT,11,57,43,29,9,24,EXPERT,13,76,86,41,33,102
ALL MY HEART -この恋に、わたしの全てを賭ける-,BEGINNER,3,22,20,0,4,0,BASIC,5,34,26,1,6,0,DIFFICULT,9,56,46,21,8,12,EXPERT,13,78,66,12,17,54
Angelic Jelly,BEGINNER,4,21,30,9,15,0,BASIC,6,37,30,1,22,0,DIFFICULT,11,69,61,23,13,21,EXPERT,13,91,91,23,8,55
ANNIVERSARY ∴∵∴ ←↓↑→,BEGINNER,4,23,29,1,25,0,BASIC,7,45,37,1,18,1,DIFFICULT,12,70,59,16,37,20,EXPERT,16,114,109,25,28,103
Astrogazer,BEGINNER,3,22,19,7,2,1,BASIC,7,41,38,32,0,6,DIFFICULT,12,67,57,40,0,41,EXPERT,15,118,95,20,13,112,CHALLENGE,18,162,110,32,35,123
Bad Apple!! feat. nomico,BEGINNER,3,17,17,0,48,0,BASIC,5,30,22,9,45,0,DIFFICULT,8,47,40,25,62,14,EXPERT,12,65,63,34,52,41
bass 2 bass,BEGINNER,2,12,11,5,0,0,BASIC,5,26,23,5,0,0,DIFFICULT,9,54,40,5,0,14,EXPERT,12,76,64,20,0,50
Be a Hero!,BEGINNER,7,41,31,20,49,0,BASIC,9,59,55,20,29,12,DIFFICULT,13,89,63,29,20,42,EXPERT,17,137,113,78,38,106
Believe,BEGINNER,2,16,16,0,17,0,BASIC,4,25,21,1,18,0,DIFFICULT,9,42,32,10,14,9,EXPERT,11,58,42,23,29,23
Boss Rush,BEGINNER,4,23,27,5,0,0,BASIC,10,56,55,10,15,17,DIFFICULT,14,88,109,50,34,95,EXPERT,16,130,112,56,10,109
Break Free,BEGINNER,3,20,21,0,8,0,BASIC,6,30,21,14,26,0,DIFFICULT,9,44,37,29,47,9,EXPERT,11,56,54,30,48,24
Catch Our Fire!,BEGINNER,5,31,31,9,37,0,BASIC,10,58,47,29,31,9,DIFFICULT,13,83,63,58,25,35,EXPERT,17,122,113,76,50,105
CHAOS Terror-Tech Mix,BEGINNER,5,20,24,23,47,4,BASIC,8,39,36,29,27,21,DIFFICULT,12,65,72,29,23,100,EXPERT,16,89,97,56,14,116,CHALLENGE,17,111,98,61,18,169
CHOCOLATE PHILOSOPHY,BEGINNER,2,13,13,12,32,1,BASIC,4,21,13,10,38,3,DIFFICULT,8,34,27,36,54,11,EXPERT,9,52,36,12,28,22,CHALLENGE,12,74,50,45,19,75
Chronos (walk with you remix),BEGINNER,3,19,16,3,38,0,BASIC,6,39,28,16,57,2,DIFFICULT,10,61,50,32,12,29,EXPERT,14,87,89,49,13,102
Come to Life,BEGINNER,4,23,20,0,32,0,BASIC,8,42,34,5,28,4,DIFFICULT,12,67,55,23,53,29,EXPERT,16,99,105,30,46,103,CHALLENGE,18,135,105,50,48,110
Cosy Catastrophe,BEGINNER,6,34,42,0,4,0,BASIC,9,54,63,16,19,2,DIFFICULT,13,77,103,27,37,26,EXPERT,16,100,135,69,28,90,CHALLENGE,18,147,188,67,37,112
Cytokinesis,BEGINNER,4,18,30,3,66,0,BASIC,8,30,30,16,79,0,DIFFICULT,10,52,46,14,28,9,EXPERT,14,82,77,16,12,57
DANCE ALL NIGHT (DDR EDITION),BEGINNER,1,13,12,1,0,0,BASIC,5,30,24,7,21,0,DIFFICULT,8,46,42,0,33,9,EXPERT,10,54,54,16,47,18
Dancer in the flare,BEGINNER,3,17,16,5,1,0,BASIC,6,29,32,20,12,0,DIFFICULT,10,48,43,30,9,15,EXPERT,13,72,60,34,7,88
DDR MEGAMIX,BEGINNER,6,24,22,16,0,0,BASIC,8,43,60,14,16,2,DIFFICULT,13,59,82,45,21,17,EXPERT,15,82,121,43,21,79,CHALLENGE,16,98,140,65,44,105
Determination,BEGINNER,2,18,19,0,0,0,BASIC,5,31,38,5,41,0,DIFFICULT,8,44,47,29,85,4,EXPERT,14,75,76,49,52,28
DREAMING-ING!!,BEGINNER,3,17,22,0,15,0,BASIC,6,40,30,7,22,0,DIFFICULT,10,60,52,18,17,13,EXPERT,12,77,60,14,14,32
Electric Dance System Music,BEGINNER,2,17,17,3,21,0,BASIC,5,31,22,12,17,0,DIFFICULT,10,55,45,20,28,17,EXPERT,14,94,91,3,2,103
Emera,BEGINNER,3,16,20,1,35,0,BASIC,6,31,26,7,48,0,DIFFICULT,11,59,53,29,71,20,EXPERT,15,100,93,32,58,103,CHALLENGE,17,117,103,36,81,108
ENDYMION,BEGINNER,9,45,54,16,42,1,BASIC,13,78,104,40,42,20,DIFFICULT,15,97,110,54,52,65,EXPERT,18,154,124,81,52,105,CHALLENGE,19,198,158,106,43,115
Eternal Summer,BEGINNER,2,20,24,0,10,0,BASIC,6,37,36,20,40,0,DIFFICULT,9,54,48,23,9,15,EXPERT,13,71,96,47,21,43
Far east nightbird,BEGINNER,4,16,22,0,0,0,BASIC,6,40,29,7,9,0,DIFFICULT,10,58,44,16,12,11,EXPERT,12,80,59,16,7,38
Far east nightbird kors k Remix -DDR edit ver-,BEGINNER,3,13,21,3,2,0,BASIC,7,37,29,10,36,0,DIFFICULT,11,54,51,10,31,14,EXPERT,13,69,72,20,30,40
First Time,BEGINNER,4,17,23,3,8,6,BASIC,7,34,28,10,21,21,DIFFICULT,11,60,57,50,16,62,EXPERT,15,88,92,89,15,113,CHALLENGE,18,121,119,61,19,134
Fly far bounce,BEGINNER,3,18,20,0,25,0,BASIC,6,30,27,5,22,0,DIFFICULT,10,44,54,10,26,11,EXPERT,13,72,81,25,30,51
Grand Chariot,BEGINNER,3,15,15,0,57,0,BASIC,7,35,31,7,44,0,DIFFICULT,11,62,63,23,33,15,EXPERT,13,84,63,21,27,46
Grip & Break down !!,BEGINNER,3,24,20,0,0,0,BASIC,6,35,26,0,22,0,DIFFICULT,9,61,46,7,7,18,EXPERT,12,82,66,21,3,63
Ha・lle・lu・jah,BEGINNER,1,13,12,1,0,0,BASIC,5,31,25,5,10,0,DIFFICULT,9,49,37,14,20,13,EXPERT,12,66,56,10,15,34
HANDS UP IN THE AIR,BEGINNER,1,12,16,3,0,0,BASIC,5,27,21,7,0,0,DIFFICULT,9,48,42,12,9,11,EXPERT,13,71,64,23,10,74
Happy,BEGINNER,3,15,13,5,36,0,BASIC,5,26,20,20,32,0,DIFFICULT,9,45,33,69,83,0,EXPERT,12,69,53,10,37,23
Help me, ERINNNNNN!!,BEGINNER,4,20,30,0,22,0,BASIC,5,33,30,1,23,0,DIFFICULT,9,51,45,27,18,5,EXPERT,12,65,61,41,12,19
High School Love,BEGINNER,3,21,29,5,44,0,BASIC,6,32,29,10,57,0,DIFFICULT,10,57,52,52,36,15,EXPERT,13,81,74,58,31,49
Hillbilly Shoes,BEGINNER,3,16,14,0,0,0,BASIC,5,22,19,12,8,0,DIFFICULT,8,40,29,21,11,6,EXPERT,13,71,62,25,19,89
Hopeful,BEGINNER,2,16,18,0,13,0,BASIC,5,33,24,1,26,0,DIFFICULT,10,46,36,34,26,9,EXPERT,13,66,60,27,35,51
I Want You To Know,BEGINNER,1,17,16,0,29,0,BASIC,3,26,21,0,49,0,DIFFICULT,8,39,32,83,27,2,EXPERT,11,60,43,23,46,21
Illegal Function Call,BEGINNER,4,22,30,0,14,0,BASIC,10,58,40,14,14,0,DIFFICULT,13,77,80,9,16,24,EXPERT,16,125,115,34,16,78
IN BETWEEN,BEGINNER,4,22,25,10,22,0,BASIC,7,34,25,36,52,0,DIFFICULT,12,55,50,10,69,23,EXPERT,15,81,100,49,29,100
invisible rain,BEGINNER,2,12,11,0,37,0,BASIC,4,20,15,0,39,0,DIFFICULT,7,33,31,3,42,10,EXPERT,11,49,42,16,47,58
Ishtar,BEGINNER,3,15,19,1,20,0,BASIC,5,28,26,3,49,0,DIFFICULT,11,57,52,43,76,20,EXPERT,14,75,78,27,71,72,CHALLENGE,16,101,102,108,101,104
Jewelry days,BEGINNER,3,20,29,0,32,0,BASIC,6,39,29,9,32,0,DIFFICULT,9,52,52,9,33,8,EXPERT,12,65,59,14,60,20
Lesson by DJ,BEGINNER,1,8,20,1,5,0,Life is beautiful,BEGINNER,5,25,25,3,36,0,BASIC,8,45,38,49,32,4,DIFFICULT,12,70,51,40,16,32,EXPERT,16,101,90,23,75,104
Love♡Shine わんだふるmix,BEGINNER,3,23,29,5,0,0,BASIC,5,33,29,9,37,0,DIFFICULT,8,53,51,38,42,7,EXPERT,11,61,58,60,47,17,CHALLENGE,14,82,81,81,47,49
Love You More,BEGINNER,3,23,28,9,0,0,BASIC,9,54,57,7,7,10,DIFFICULT,12,83,57,18,5,39,EXPERT,16,118,103,50,13,103
MAKE A JAM!,BEGINNER,2,13,10,0,0,0,BASIC,5,32,31,7,0,2,DIFFICULT,7,39,36,41,0,8,EXPERT,9,49,36,47,0,14
MAX 360,BEGINNER,9,51,69,30,25,2,BASIC,12,83,112,21,24,17,DIFFICULT,15,123,147,40,22,66,EXPERT,18,188,154,21,21,103,CHALLENGE,19,222,154,36,24,115
More One Night,BEGINNER,3,21,20,5,15,0,BASIC,5,30,20,10,54,0,DIFFICULT,8,43,35,23,53,10,EXPERT,10,61,41,14,39,24,CHALLENGE,12,69,56,21,46,58
Neutrino,BEGINNER,6,24,29,0,9,0,BASIC,9,40,43,43,23,6,DIFFICULT,12,65,65,18,35,52,EXPERT,16,101,116,56,25,115,CHALLENGE,18,135,126,67,27,130
New Century,BEGINNER,4,24,30,5,23,0,BASIC,9,55,54,29,47,8,DIFFICULT,14,85,92,43,50,49,EXPERT,17,139,123,54,36,107,CHALLENGE,18,160,119,98,34,110
#OurMemories,BEGINNER,3,21,22,0,20,0,BASIC,6,35,28,5,81,2,DIFFICULT,9,49,45,5,90,16,EXPERT,12,65,51,16,71,47,CHALLENGE,11,60,45,25,3,24
out of focus,BEGINNER,3,15,25,5,0,0,BASIC,6,29,31,5,61,0,DIFFICULT,12,58,63,38,66,36,EXPERT,15,83,116,30,101,105,CHALLENGE,16,141,116,14,8,113
Poochie,BEGINNER,5,21,18,0,27,0,BASIC,8,45,36,7,17,5,DIFFICULT,12,69,73,21,49,44,EXPERT,16,109,105,0,34,108
POSSESSION (20th Anniversary Mix),BEGINNER,8,39,40,3,12,0,BASIC,11,72,67,9,18,35,DIFFICULT,14,91,103,50,21,70,EXPERT,16,116,130,108,22,103,CHALLENGE,18,151,144,152,13,112
Prey,BEGINNER,5,26,26,9,0,0,BASIC,11,66,69,9,29,14,DIFFICULT,15,95,96,18,25,9,EXPERT,18,147,120,27,24,106,CHALLENGE,18,86,69,167,49,42
Puberty Dysthymia,BEGINNER,4,18,24,1,2,0,BASIC,8,43,48,12,45,1,DIFFICULT,13,75,88,80,89,27,EXPERT,17,119,114,101,61,100
Pursuer,BEGINNER,3,17,18,1,0,0,BASIC,7,35,36,23,34,3,DIFFICULT,14,77,105,56,41,105,EXPERT,17,114,126,60,35,120
Reach The Sky, Without you,BEGINNER,7,39,32,16,23,14,BASIC,10,61,64,40,30,59,DIFFICULT,14,87,96,81,16,108,EXPERT,17,128,117,63,14,132
Rejoin,BEGINNER,2,14,11,3,0,0,BASIC,6,39,33,32,38,1,DIFFICULT,10,57,50,21,44,19,EXPERT,13,73,84,32,37,75
RISING FIRE HAWK,BEGINNER,3,23,19,5,3,0,BASIC,6,40,26,14,12,0,DIFFICULT,11,71,51,18,7,31,EXPERT,15,104,91,41,13,102,CHALLENGE,17,132,102,85,14,107
Sakura Reflection,BEGINNER,4,20,22,1,0,0,BASIC,8,52,51,10,11,8,DIFFICULT,10,59,58,20,18,21,EXPERT,15,92,101,65,4,73
Sephirot,BEGINNER,3,18,19,0,19,0,BASIC,6,31,25,3,30,0,DIFFICULT,10,56,44,20,18,14,EXPERT,12,75,57,16,8,38
SHION,BEGINNER,4,24,22,0,3,0,BASIC,7,42,29,9,7,0,DIFFICULT,10,62,59,21,8,21,EXPERT,13,82,59,18,13,43
Show me your moves,BEGINNER,3,22,19,0,35,0,BASIC,5,34,25,7,54,0,DIFFICULT,8,50,45,29,66,9,EXPERT,11,61,51,43,85,23,CHALLENGE,14,84,101,34,51,85
Shut Up and Dance,BEGINNER,2,20,21,1,8,0,BASIC,5,30,21,25,30,0,DIFFICULT,8,42,37,27,21,8,EXPERT,11,57,42,27,7,29
siberite,BEGINNER,2,13,15,0,0,0,BASIC,5,32,21,5,11,0,DIFFICULT,10,61,42,7,12,27,EXPERT,13,82,74,20,19,100
